,發票日期,消費明細_數量,消費明細_單價,消費明細_金額,store_clean,item_clean,label,user_id,price_bucket,label_id
231,2025-11-26,1.0,28.0,28.0,統一超商台北市第四三四,ab原味優酪乳206ml(瓶),飲食,0,VERY_LOW,0
232,2025-11-26,1.0,45.0,45.0,統一超商台北市第四三四,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
233,2025-11-28,1.0,109.0,109.0,和德昌台北公館,餐-十塊雞,飲食,0,LOW,0
234,2025-11-28,1.0,43.0,43.0,和德昌台北公館,配-經典大薯,飲食,0,VERY_LOW,0
235,2025-11-28,1.0,55.0,55.0,和德昌台北公館,玉米湯-大,飲食,0,LOW,0
236,2025-11-29,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
237,2025-11-29,1.0,28.0,28.0,統一超商台北市第七四一,ab原味優酪乳206ml(瓶),飲食,0,VERY_LOW,0
238,2025-11-29,1.0,59.0,59.0,統一超商台北市第七四一,粥天子-廣式皮蛋瘦肉煲粥,飲食,0,LOW,0
239,2025-11-30,1.0,80.0,80.0,新光三越百貨台北信義,小吃food court,飲食,0,LOW,0
240,2025-11-30,1.0,129.0,129.0,新光三越百貨台北信義二館,小吃food court,飲食,0,LOW,0
241,2025-11-30,1.0,32.0,32.0,寶雅國際信義松壽,老中醫天然仙楂70g,飲食,0,VERY_LOW,0
242,2025-12-01,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
243,2025-12-01,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
244,2025-12-02,22.0,3.0,66.0,統一超商台北市第七四一,a4黑白影印,教育,0,LOW,4
245,2025-12-02,1.0,35.0,35.0,統一超商台北市第七四一,卡辣姆久平切洋芋片勁辣唐辛35元,飲食,0,VERY_LOW,0
246,2025-12-02,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
247,2025-12-02,1.0,30.0,30.0,統一超商台北市第七四一,福樂自然零藍莓優酪,飲食,0,VERY_LOW,0
248,2025-12-02,1.0,49.0,49.0,統一超商台北市第七四一,ab原味優酪乳517ml(瓶),飲食,0,VERY_LOW,0
249,2025-12-02,1.0,30.0,30.0,統一超商台北市第七四一,台灣香蕉重量分享包(2入),飲食,0,VERY_LOW,0
250,2025-12-03,1.0,90.0,90.0,國立臺灣大學臨時停車場,清潔維護費,交通,0,LOW,1
251,2025-12-04,1.0,200.0,200.0,台灣三井不動產南港,中式料理,飲食,0,MID,0
252,2025-12-04,1.0,690.0,690.0,台灣極優服飾lalaport南港店,女裝側百褶褲裙,購物,0,HIGH,2
253,2025-12-04,1.0,690.0,690.0,台灣極優服飾lalaport南港店,女裝一片式百褶中長裙,購物,0,HIGH,2
254,2025-12-05,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
255,2025-12-05,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
256,2025-12-05,1.0,24.0,24.0,笑笑笑國際台北公館,文明mk-3001雙頭水性美工筆銘黃,教育,0,VERY_LOW,4
257,2025-12-05,1.0,24.0,24.0,笑笑笑國際台北公館,文明mk-3001雙頭水性美工筆紅,教育,0,VERY_LOW,4
258,2025-12-05,1.0,43.0,43.0,和德昌台北公館,配-經典大薯,飲食,0,VERY_LOW,0
259,2025-12-05,1.0,13.0,13.0,笑笑笑國際台北公館,飛龍861平頭黑,教育,0,VERY_LOW,4
260,2025-12-05,1.0,109.0,109.0,和德昌台北公館,餐-十塊雞,飲食,0,LOW,0
261,2025-12-05,1.0,55.0,55.0,和德昌台北公館,玉米湯-大,飲食,0,LOW,0
262,2025-12-05,1.0,24.0,24.0,笑笑笑國際台北公館,文明mk-3001雙頭水性美工筆柑,教育,0,VERY_LOW,4
263,2025-12-09,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
264,2025-12-09,1.0,25.0,25.0,統一超商台北市第七四一,來一客杯麵京燉肉骨風味,飲食,0,VERY_LOW,0
265,2025-12-09,1.0,28.0,28.0,統一超商台北市第七四一,ab原味優酪乳206ml(瓶),飲食,0,VERY_LOW,0
266,2025-12-09,1.0,20.0,20.0,統一超商台北市第七四一,台灣上等蕉(裸賣),飲食,0,VERY_LOW,0
267,2025-12-09,1.0,18.0,18.0,統一超商台北市第七四一,黃金魚蛋,飲食,0,VERY_LOW,0
268,2025-12-09,2.0,15.0,30.0,統一超商台北市第七四一,白蘿蔔,飲食,0,VERY_LOW,0
269,2025-12-09,1.0,49.0,49.0,統一超商台北市第七四一,ab原味優酪乳517ml(瓶),飲食,0,VERY_LOW,0
270,2025-12-09,1.0,25.0,25.0,統一超商台北市第七四一,(a)來一客杯麵鮮蝦魚板風味,飲食,0,VERY_LOW,0
271,2025-12-10,12.0,3.0,36.0,統一超商台北市第七四一,a4黑白列印ibon,教育,0,VERY_LOW,4
272,2025-12-10,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
273,2025-12-10,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
274,2025-12-10,14.0,3.0,42.0,統一超商台北市第七四一,a4黑白列印ibon,教育,0,VERY_LOW,4
275,2025-12-10,32.0,3.0,96.0,統一超商台北市第七四一,a4黑白列印ibon,教育,0,LOW,4
276,2025-12-10,1.0,56.0,56.0,寶雅國際台北公館,蘇菲彈力貼身超薄潔翼18片日用23cm,購物,0,LOW,2
277,2025-12-10,1.0,39.0,39.0,寶雅國際台北公館,蘇菲超熟睡彈力貼身衛生棉8片35cm,購物,0,VERY_LOW,2
278,2025-12-10,1.0,78.0,78.0,寶雅國際台北公館,蘇菲彈力貼身極薄01潔翼18片日用23cm,購物,0,LOW,2
279,2025-12-10,1.0,2.0,2.0,寶雅國際台北公館,代收(售)-台北市購物兩用袋(中),購物,0,VERY_LOW,2
280,2025-12-10,18.0,3.0,54.0,統一超商台北市第七四一,a4黑白列印ibon,教育,0,LOW,4
281,2025-12-12,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
282,2025-12-12,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
283,2025-12-14,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
284,2025-12-14,1.0,35.0,35.0,統一超商台北市第七四一,卡辣姆久平切洋芋片勁辣唐辛35元,飲食,0,VERY_LOW,0
285,2025-12-14,1.0,59.0,59.0,統一超商台北市第七四一,粥天子-廣式皮蛋瘦肉煲粥,飲食,0,LOW,0
286,2025-12-14,1.0,30.0,30.0,統一超商台北市第七四一,(區)現蒸地瓜30元,飲食,0,VERY_LOW,0
287,2025-12-15,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
288,2025-12-15,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
289,2025-12-16,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
290,2025-12-16,1.0,35.0,35.0,統一超商台北市第七四一,拉麵道日式豚骨風味,飲食,0,VERY_LOW,0
291,2025-12-16,1.0,36.0,36.0,統一超商台北市第七四一,林聰明-雞肉飯飯糰,飲食,0,VERY_LOW,0
292,2025-12-16,1.0,49.0,49.0,統一超商台北市第七四一,韓國農心辛香菇杯麵,飲食,0,VERY_LOW,0
293,2025-12-16,1.0,30.0,30.0,統一超商台北市第七四一,晨光葡萄土司,飲食,0,VERY_LOW,0
294,2025-12-16,1.0,160.0,160.0,國立臺灣大學臨時停車場,清潔維護費,交通,0,MID,1
295,2025-12-17,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
296,2025-12-17,14.0,3.0,42.0,統一超商台北市第七四一,a4黑白列印ibon,教育,0,VERY_LOW,4
297,2025-12-17,1.0,3.0,3.0,台灣極優服飾lalaport南港店,shopping bag,購物,0,VERY_LOW,2
298,2025-12-17,1.0,690.0,690.0,台灣極優服飾lalaport南港店,puff蓬鬆柔軟圓領針織開襟(菱格紋),購物,0,HIGH,2
299,2025-12-17,1.0,228.0,228.0,台灣三井不動產南港,五色石鍋拌飯,飲食,0,MID,0
300,2025-12-17,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
301,2025-12-17,46.0,3.0,138.0,統一超商台北市第七四一,a4黑白列印ibon,教育,0,LOW,4
302,2025-12-18,1.0,161.0,161.0,新加坡商宜睿智慧台灣,麥當勞勁辣鷄腿堡+薯條(小)+四塊麥克鷄塊+可樂(中) 好禮即享券,飲食,0,MID,0
303,2025-12-18,1.0,902.0,902.0,威秀影城新店,餐飲,飲食,0,HIGH,0
304,2025-12-20,1.0,49.0,49.0,統一超商台北市第七四一,ab原味優酪乳517ml(瓶),飲食,0,VERY_LOW,0
305,2025-12-20,1.0,50.0,50.0,統一超商台北市第七四一,(a)北海鱈魚香絲(大),飲食,0,LOW,0
306,2025-12-20,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
307,2025-12-21,1.0,60.0,60.0,國雲公寓大廈管理維護中安場,停車費,交通,0,LOW,1
308,2025-12-22,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
309,2025-12-22,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
310,2025-12-22,1.0,55.0,55.0,和德昌台北公館,玉米湯-大,飲食,0,LOW,0
311,2025-12-22,1.0,43.0,43.0,和德昌台北公館,配-經典大薯,飲食,0,VERY_LOW,0
312,2025-12-22,1.0,109.0,109.0,和德昌台北公館,餐-咖哩10塊雞,飲食,0,LOW,0
313,2025-12-23,1.0,99.0,99.0,寶雅國際台北南西,高露潔纖柔備長炭牙刷3入,醫療健康,0,LOW,5
314,2025-12-23,1.0,142.9,150.0,精誠資訊,商品電子兌換憑證165元星享飲料券,飲食,0,MID,0
315,2025-12-23,1.0,70.0,70.0,沐亞,蜜桃烏龍(小心果核),飲食,0,LOW,0
316,2025-12-24,1.0,49.0,49.0,統一超商台北市第七四一,ab原味優酪乳517ml(瓶),飲食,0,VERY_LOW,0
317,2025-12-24,1.0,25.0,25.0,統一超商台北市第七四一,統一麵包快樂牛奶球,飲食,0,VERY_LOW,0
318,2025-12-26,1.0,25.0,25.0,統一超商台北市第七四一,統一麵包快樂牛奶球,飲食,0,VERY_LOW,0
319,2025-12-26,1.0,35.0,35.0,統一超商台北市第七四一,卡辣姆久平切洋芋片勁辣唐辛35元,飲食,0,VERY_LOW,0
320,2025-12-27,1.0,159.0,159.0,主富服裝信義二店,2051101301,購物,0,MID,2
321,2025-12-27,1.0,310.0,310.0,香港商一蘭台灣,拉麵,飲食,0,MID,0
322,2025-12-27,1.0,310.0,310.0,香港商一蘭台灣,拉麵,飲食,0,MID,0
323,2025-12-27,1.0,60.0,60.0,香港商一蘭台灣,白飯,飲食,0,LOW,0
324,2025-12-27,1.0,32.0,32.0,寶雅國際信義松壽,老中醫天然仙楂70g,飲食,0,VERY_LOW,0
325,2025-12-27,1.0,145.0,145.0,香港商一蘭台灣,燉煮叉燒肉,飲食,0,LOW,0
326,2025-12-28,1.0,825.0,825.0,微風場站開發,餐飲,飲食,0,HIGH,0
327,2025-12-28,1.0,69.0,69.0,萊爾富國際第四三四三,高露潔護齦牙刷,醫療健康,0,LOW,5
328,2025-12-28,3.0,120.0,360.0,威秀影城新竹南門,優惠單人套餐,飲食,0,MID,0
329,2025-12-29,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
330,2025-12-29,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
331,2025-12-31,1.0,25.0,25.0,統一超商台北市第七四一,雪花嘉義方塊酥,飲食,0,VERY_LOW,0
332,2025-12-31,1.0,49.0,49.0,統一超商台北市第七四一,健達巧克力含牛奶內餡(4入),飲食,0,VERY_LOW,0
333,2025-12-31,1.0,50.0,50.0,統一超商台北市第七四一,(a)北海鱈魚香絲(大),飲食,0,LOW,0
334,2025-12-31,1.0,35.0,35.0,統一超商台北市第七四一,比菲多減糖綠茶350ml,飲食,0,VERY_LOW,0
335,2025-12-31,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
336,2025-12-31,1.0,35.0,35.0,統一超商台北市第七四一,阜杭原味豆漿,飲食,0,VERY_LOW,0
337,2026-01-07,1.0,68.0,68.0,和德昌竹山大明,餐-六塊雞,飲食,0,LOW,0
338,2026-01-07,1.0,55.0,55.0,和德昌竹山大明,玉米湯-大,飲食,0,LOW,0
339,2026-01-07,1.0,10.0,10.0,和德昌竹山大明,d小薯,飲食,0,VERY_LOW,0
340,2026-01-07,1.0,27.0,27.0,和德昌竹山大明,配-經典中薯,飲食,0,VERY_LOW,0
341,2026-01-13,1.0,15.0,15.0,統一超商台北市第一0三二,統一麵包愛心牛奶球,飲食,0,VERY_LOW,0
342,2026-01-13,1.0,35.0,35.0,統一超商台北市第一0三二,桂格100%燕麥(顆粒微甜)290ml,飲食,0,VERY_LOW,0
343,2026-01-13,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
344,2026-01-13,1.0,70.0,70.0,沐亞,蜜桃烏龍(小心果核),飲食,0,LOW,0
345,2026-01-14,1.0,210.0,210.0,昇恒昌桃園二期,a5牛肉湯麵套餐,飲食,0,MID,0
346,2026-01-14,2.0,89.0,178.0,統一超商台北市第七四一,biory 女用日拋免洗內褲3入-l,購物,0,MID,2
347,2026-01-21,1.0,28.0,28.0,微風場站開發,美妝雜貨-松本清,購物,0,VERY_LOW,2
348,2026-01-22,1.0,152.4,160.0,精誠資訊,商品電子兌換憑證星巴克175元星享飲料券,飲食,0,MID,0
349,2026-01-22,1.0,152.4,160.0,精誠資訊,商品電子兌換憑證星巴克175元星享飲料券,飲食,0,MID,0
350,2026-01-23,1.0,59.0,59.0,統一超商台北市第七四一,粥天子-廣式皮蛋瘦肉煲粥,飲食,0,LOW,0
351,2026-01-23,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
352,2026-01-23,1.0,79.0,79.0,統一超商台北市第七四一,ab原味優酪乳902ml(瓶),飲食,0,LOW,0
353,2026-01-25,1.0,30.0,30.0,統一超商台北市第七四一,福樂自然零藍莓優酪,飲食,0,VERY_LOW,0
354,2026-01-25,1.0,25.0,25.0,統一超商台北市第七四一,來一客杯麵京燉肉骨風味,飲食,0,VERY_LOW,0
355,2026-01-25,2.0,25.0,50.0,統一超商台北市第七四一,(a)來一客杯麵鮮蝦魚板風味,飲食,0,LOW,0
356,2026-01-25,1.0,30.0,30.0,統一超商台北市第七四一,台灣香蕉重量分享包(2入),飲食,0,VERY_LOW,0
357,2026-01-25,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
358,2026-01-25,2.0,36.0,72.0,統一超商台北市第七四一,林聰明-雞肉飯飯糰,飲食,0,LOW,0
359,2026-01-26,1.0,990.0,990.0,美商蘋果亞洲台灣信義a13店,mw2r3za/a,購物,0,HIGH,2
360,2026-01-27,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
361,2026-01-27,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
362,2026-01-28,1.0,32.0,32.0,寶雅國際台北南西,老中醫天然仙楂70g,飲食,0,VERY_LOW,0
363,2026-01-29,1.0,32.0,32.0,寶雅國際台北南西,老中醫天然仙楂70g,飲食,0,VERY_LOW,0
364,2026-01-29,1.0,50.0,50.0,誠品生活南西,尚品捲髮奶奶甜甜圈 甜甜圈 正價品,教育,0,LOW,4
365,2026-02-01,1.0,40.0,40.0,國立臺灣大學臨時停車場,停車場清潔維護費,交通,0,VERY_LOW,1
366,2026-02-02,2.0,32.0,64.0,寶雅國際信義松壽,老中醫天然仙楂70g,飲食,0,LOW,0
367,2026-02-04,1.0,28.0,28.0,統一超商台北市第七四一,ab原味優酪乳206ml(瓶),飲食,0,VERY_LOW,0
368,2026-02-04,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
369,2026-02-04,1.0,35.0,35.0,統一超商台北市第七四一,卡辣姆久平切洋芋片勁辣唐辛35元,飲食,0,VERY_LOW,0
370,2026-02-04,1.0,152.4,160.0,精誠資訊,商品電子兌換憑證星巴克175元星享飲料券,飲食,0,MID,0
371,2026-02-04,1.0,280.0,280.0,丁崔兄弟,唐揚雞咖哩飯,飲食,0,MID,0
372,2026-02-04,1.0,250.0,250.0,丁崔兄弟,lasagna,飲食,0,MID,0
373,2026-02-04,1.0,180.0,180.0,丁崔兄弟,抹茶牛奶(i),飲食,0,MID,0
374,2026-02-04,1.0,170.0,170.0,丁崔兄弟,拿鐵(i),飲食,0,MID,0
375,2026-02-05,1.0,60.0,60.0,傑洛國際台大店,餅乾3片,飲食,0,LOW,0
376,2026-02-05,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
377,2026-02-06,1.0,160.0,160.0,好泰商行,打拋豬豬-不辣,飲食,0,MID,0
378,2026-02-07,1.0,28.0,28.0,統一超商台北市第七四一,ab原味優酪乳206ml(瓶),飲食,0,VERY_LOW,0
379,2026-02-07,1.0,25.0,25.0,統一超商台北市第七四一,統一麵包快樂牛奶球,飲食,0,VERY_LOW,0
380,2026-02-07,1.0,2325.0,2325.0,鼎王國際餐飲無老台北永康,餐飲,飲食,0,VERY_HIGH,0
381,2026-02-07,1.0,2860.0,2860.0,誠品生活南西,每天穿什麼mini matters 服飾 正價品,購物,0,VERY_HIGH,2
382,2026-02-08,1.0,45.0,45.0,聯發國際餐飲事業樂己中山南西店,三窨十五茉,飲食,0,VERY_LOW,0
383,2026-02-12,1.0,110.0,110.0,微風場站開發,餐飲,飲食,0,LOW,0
384,2026-02-16,1.0,15.0,15.0,統一超商南投縣第一一一,4x6專用紙-15元授權,教育,0,VERY_LOW,4
385,2026-02-16,4.0,15.0,60.0,統一超商南投縣第一一一,4x6專用紙-15元授權,教育,0,LOW,4
386,2026-02-21,1.0,30.0,30.0,東引快刀手企業社,蘿蔔,飲食,0,VERY_LOW,0
387,2026-02-21,1.0,65.0,65.0,東引快刀手企業社,招牌(小),飲食,0,LOW,0
388,2026-02-21,2.0,20.0,40.0,東引快刀手企業社,豆干,飲食,0,VERY_LOW,0
389,2026-02-21,1.0,15.0,15.0,東引快刀手企業社,滷蛋,飲食,0,VERY_LOW,0
390,2026-02-21,1.0,55.0,55.0,東引快刀手企業社,豬油麵(小),飲食,0,LOW,0
391,2026-02-21,1.0,55.0,55.0,東引快刀手企業社,豬耳朵,飲食,0,LOW,0
392,2026-02-21,1.0,40.0,40.0,東引快刀手企業社,嘴邊肉(半),飲食,0,VERY_LOW,0
393,2026-02-21,1.0,30.0,30.0,東引快刀手企業社,蘿蔔,飲食,0,VERY_LOW,0
394,2026-02-21,1.0,65.0,65.0,東引快刀手企業社,雙醬麵(小),飲食,0,LOW,0
395,2026-02-21,1.0,75.0,75.0,東引快刀手企業社,餛飩麵(小),飲食,0,LOW,0
396,2026-02-21,1.0,35.0,35.0,東引快刀手企業社,魯肉飯(小),飲食,0,VERY_LOW,0
397,2026-02-21,1.0,45.0,45.0,東引快刀手企業社,燙青菜時蔬,飲食,0,VERY_LOW,0
398,2026-02-21,1.0,70.0,70.0,東引快刀手企業社,蘿蔔牛肉清湯,飲食,0,LOW,0
399,2026-02-21,1.0,20.0,20.0,東引快刀手企業社,豆干,飲食,0,VERY_LOW,0
400,2026-02-22,1.0,60.0,60.0,國立臺灣大學臨時停車場,停車費,交通,0,LOW,1
401,2026-02-23,1.0,35.0,35.0,和德昌台北公館,冰綠茶-小,飲食,0,VERY_LOW,0
402,2026-02-23,1.0,68.0,68.0,和德昌台北公館,b12_四重麥香雞,飲食,0,LOW,0
403,2026-02-23,4.0,230.0,920.0,寶島光學科技寶島汀州路,藥水,醫療健康,0,HIGH,5
404,2026-02-23,2.0,1000.0,2000.0,寶島光學科技寶島汀州路,隱形,醫療健康,0,VERY_HIGH,5
405,2026-02-24,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
406,2026-02-24,1.0,60.0,60.0,傑洛國際台大店,餅乾3片,飲食,0,LOW,0
407,2026-02-25,2.0,49.0,98.0,統一超商台北市第七四一,韓國農心辛香菇杯麵,飲食,0,LOW,0
408,2026-02-25,1.0,1474.0,1474.0,台北金融大樓,餐食,飲食,0,HIGH,0
409,2026-02-26,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
410,2026-02-26,1.0,35.0,35.0,統一超商台北市第七四一,卡辣姆久平切洋芋片勁辣唐辛35元,飲食,0,VERY_LOW,0
411,2026-02-26,1.0,49.0,49.0,統一超商台北市第七四一,ab原味優酪乳517ml(瓶),飲食,0,VERY_LOW,0
412,2026-02-27,1.0,25.0,25.0,統一超商台北市第七四一,(區)現蒸地瓜25元,飲食,0,VERY_LOW,0
413,2026-02-27,1.0,59.0,59.0,統一超商台北市第七四一,粥天子-廣式皮蛋瘦肉煲粥,飲食,0,LOW,0
414,2026-02-27,1.0,25.0,25.0,統一超商台北市第七四一,來一客杯麵肉燥菠菜風味,飲食,0,VERY_LOW,0
415,2026-02-27,2.0,35.0,70.0,統一超商台北市第七四一,卡辣姆久平切洋芋片勁辣唐辛35元,飲食,0,LOW,0
416,2026-02-28,1.0,70.0,70.0,沐亞,蜜桃烏龍(小心果核),飲食,0,LOW,0
417,2026-02-28,1.0,400.0,400.0,金興發南西,hangyodon寶藏夜市系列微盒max,購物,0,MID,2
418,2026-02-28,1.0,19.0,15.0,金興發南西,早午餐兄弟純水濕紙巾_吐司款100抽,購物,0,VERY_LOW,2
419,2026-02-28,2.0,32.0,64.0,寶雅國際台北南西,老中醫天然仙楂70g,飲食,0,LOW,0
420,2026-02-28,1.0,366.0,366.0,寶雅國際台北南西,凱婷怪獸級持色唇膏3g-19,購物,0,MID,2
421,2026-03-01,2.0,25.0,50.0,傑洛國際台大店,餅乾1片,飲食,0,LOW,0
422,2026-03-01,1.0,125.0,113.0,傑洛國際台大店,鮮嫩雞柳堡6吋,飲食,0,LOW,0
423,2026-03-02,1.0,45.0,45.0,統一超商台北市第七四一,(a)御料小館香辣炸雞球,飲食,0,VERY_LOW,0
424,2026-03-02,1.0,25.0,25.0,統一超商台北市第七四一,(區)現蒸地瓜25元,飲食,0,VERY_LOW,0
425,2026-03-02,1.0,59.0,59.0,統一超商台北市第七四一,粥天子-廣式皮蛋瘦肉煲粥,飲食,0,LOW,0
426,2026-03-02,1.0,30.0,30.0,統一超商台北市第七四一,台灣香蕉重量分享包(2入),飲食,0,VERY_LOW,0
427,2026-03-03,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
428,2026-03-03,1.0,49.0,49.0,笑笑笑國際台北公館,15k赤牛皮公文信封50張,教育,0,VERY_LOW,4
429,2026-03-03,2.0,25.0,50.0,傑洛國際台大店,餅乾1片,飲食,0,LOW,0
430,2026-03-04,1.0,35.0,35.0,統一超商台北市第七四一,桂格100%燕麥(顆粒微甜)290ml,飲食,0,VERY_LOW,0
431,2026-03-04,1.0,3.0,3.0,統一超商台北市第七四一,a4黑白列印ibon,教育,0,VERY_LOW,4
432,2026-03-04,1.0,35.0,35.0,統一超商台北市第七四一,(區)現蒸地瓜35元,飲食,0,VERY_LOW,0
433,2026-03-04,1.0,10.0,10.0,統一超商台北市第七四一,茶葉蛋,飲食,0,VERY_LOW,0
434,2026-03-04,1.0,18.0,18.0,優食台灣,服務費和其他費用,飲食,0,VERY_LOW,0
435,2026-03-04,1.0,35.0,35.0,優食台灣,外送費,飲食,0,VERY_LOW,0
436,2026-03-04,1.0,185.0,185.0,小螺波餐飲公館店,uber經典招牌螺蛳粉-小辣,交通,0,MID,1
437,2026-03-06,1.0,25.0,25.0,傑洛國際台大店,餅乾1片,飲食,0,VERY_LOW,0
438,2026-03-06,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
439,2026-03-07,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
440,2026-03-07,1.0,60.0,60.0,傑洛國際台大店,餅乾3片,飲食,0,LOW,0
441,2026-03-07,1.0,39.0,39.0,寶雅國際台北公館,潔霜s浴廁清潔劑650g,購物,0,VERY_LOW,2
442,2026-03-07,1.0,99.0,99.0,寶雅國際台北公館,清秀佳人-三角免洗褲5入-l,購物,0,LOW,2
443,2026-03-07,1.0,2.0,2.0,寶雅國際台北公館,代收(售)-台北市購物兩用袋(中),購物,0,VERY_LOW,2
444,2026-03-07,1.0,65.0,65.0,寶雅國際台北公館,良澔仙楂梅160g,飲食,0,LOW,0
445,2026-03-09,1.0,24.0,24.0,笑笑笑國際台北公館,亞柏25mm黑色長尾夾225,教育,0,VERY_LOW,4
446,2026-03-09,1.0,30.0,30.0,統一超商台北市第七四一,(區)現蒸地瓜30元,飲食,0,VERY_LOW,0
447,2026-03-10,1.0,60.0,60.0,傑洛國際台大店,餅乾3片,飲食,0,LOW,0
448,2026-03-10,1.0,3.0,3.0,統一超商台北市第七四一,a4黑白列印ibon,教育,0,VERY_LOW,4
449,2026-03-10,1.0,110.0,99.0,傑洛國際台大店,嫩切雞肉堡6吋,飲食,0,LOW,0
450,2026-03-11,1.0,68.0,68.0,和德昌台北公館,b12_四重麥香雞,飲食,0,LOW,0
451,2026-03-11,1.0,35.0,35.0,和德昌台北公館,冰綠茶-小,飲食,0,VERY_LOW,0
452,2026-03-12,2.0,35.0,70.0,統一超商台北市第七四一,卡辣姆久平切洋芋片勁辣唐辛35元,飲食,0,LOW,0
453,2026-03-12,1.0,25.0,25.0,統一超商台北市第七四一,(區)現蒸地瓜25元,飲食,0,VERY_LOW,0
454,2026-03-12,1.0,20.0,20.0,統一超商台北市第七四一,台灣上等蕉(裸賣),飲食,0,VERY_LOW,0
